Account,date,classification,value,daily_pnl,total_trades,win_count,avg_trade_size,long_count,short_count,win_rate,ls_ratio,sentiment_group,segment
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-06,Greed,70,-3.41119,3,0,666.84,1,2,0.0,0.5,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-08,Extreme Greed,75,-710.786946,15,0,2003.9206666666666,5,10,0.0,0.5,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-13,Extreme Greed,84,-17.60528,10,2,582.841,3,7,0.2,0.42857142857142855,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-14,Extreme Greed,88,2215.402997,69,14,1825.0886956521738,55,14,0.2028985507246377,3.9285714285714284,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-15,Extreme Greed,80,2137.203852,33,22,1024.2048484848485,11,22,0.6666666666666666,0.5,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-16,Extreme Greed,86,1484.528402,22,13,1292.3377272727273,9,13,0.5909090909090909,0.6923076923076923,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-18,Extreme Greed,83,-8.138354999999999,15,4,393.86333333333334,7,8,0.26666666666666666,0.875,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-20,Extreme Greed,83,2626.800865,76,48,2627.9109210526312,26,50,0.631578947368421,0.52,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-21,Extreme Greed,82,-0.15074600000000027,22,4,1508.5563636363636,7,15,0.18181818181818182,0.4666666666666667,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-22,Extreme Greed,94,-260.909686,57,3,7077.548245614035,26,31,0.05263157894736842,0.8387096774193549,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-29,Extreme Greed,78,31.04129,10,9,525.317,1,9,0.9,0.1111111111111111,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-30,Extreme Greed,84,59.744873999999996,6,2,6943.03,4,2,0.3333333333333333,2.0,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-02,Extreme Greed,80,16196.864846,53,30,2348.7403773584906,23,30,0.5660377358490566,0.7666666666666667,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-03,Extreme Greed,76,121.535562,59,14,1685.5867796610169,33,26,0.23728813559322035,1.2692307692307692,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-04,Extreme Greed,78,7591.307059,37,25,3426.9959459459456,12,25,0.6756756756756757,0.48,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-05,Extreme Greed,84,2069.92634,33,30,890.1048484848485,3,30,0.9090909090909091,0.1,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-06,Greed,72,-123.870122,9,0,2324.0444444444447,5,4,0.0,1.25,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-10,Extreme Greed,78,130.883691,12,7,1585.4033333333334,5,7,0.5833333333333334,0.7142857142857143,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-11,Greed,74,8544.6855,19,10,6550.684736842106,9,10,0.5263157894736842,0.9,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-12,Extreme Greed,83,7639.595794,62,39,5565.801451612903,23,39,0.6290322580645161,0.5897435897435898,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-13,Extreme Greed,76,1966.9289449999999,63,49,1823.863492063492,14,49,0.7777777777777778,0.2857142857142857,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-17,Extreme Greed,87,214.770101,15,11,1000.812,4,11,0.7333333333333333,0.36363636363636365,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-20,Greed,74,305.55784,11,10,2609.3063636363636,1,10,0.9090909090909091,0.1,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-23,Greed,70,6.476289999999996,29,12,7631.325517241379,6,23,0.41379310344827586,0.2608695652173913,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-24,Greed,73,343.63336100000004,11,6,2630.031818181818,5,6,0.5454545454545454,0.8333333333333334,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-30,Greed,65,0.19908,2,1,34.21,1,1,0.5,1.0,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-31,Greed,64,2243.319777,49,48,4127.501224489796,1,48,0.9795918367346939,0.020833333333333332,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-10,Neutral,50,21980.47249,136,125,2289.4099264705883,11,125,0.9191176470588235,0.088,Neutral,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-11,Greed,69,-2.454844,7,0,1785.1328571428571,4,3,0.0,1.3333333333333333,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-15,Greed,70,-18.998214,12,3,1943.5483333333332,3,9,0.25,0.3333333333333333,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-17,Extreme Greed,75,913.985947,57,38,6517.080175438597,19,38,0.6666666666666666,0.5,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-18,Extreme Greed,77,-33.4413,2,0,116.66499999999999,1,1,0.0,1.0,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-19,Extreme Greed,77,11437.823511999999,74,46,7532.947432432432,28,46,0.6216216216216216,0.6086956521739131,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-20,Extreme Greed,76,1535.55008,82,11,8402.275975609757,52,30,0.13414634146341464,1.7333333333333334,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-21,Extreme Greed,76,59.672564,15,6,125.14200000000001,9,6,0.4,1.5,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-22,Extreme Greed,84,12769.669401000001,229,65,1080.5076419213974,129,100,0.2838427947598253,1.29,Greed,Occasional Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-23,Extreme Greed,75,3776.64959,104,60,2468.1846153846154,37,67,0.5769230769230769,0.5522388059701493,Greed,Occasional Retail
